회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
(주)국영지앤엠,006050,2013/12,,,,2.35,6008427,46345349,,,,55789778,53028778,1428432,,567496
(주)국영지앤엠,006050,2014/12,,,,5.13,3236205,47240880,,,,51491847,48486069,1418477,,309643
(주)국영지앤엠,006050,2015/12,,,,-15.79,647455,48972537,,,,40107647,39614548,1532380,,65838
(주)국영지앤엠,006050,2016/12,,,,3.4,-3296247,50558041,,,,51456556,49594430,1613291,,73083
(주)국영지앤엠,006050,2017/12,,,,17.57,239246,52611544,,,,62861661,59698131,1753168,,80260
(주)국영지앤엠,006050,2018/12,,,,-18.31,5051582,51748308,,,,56301480,55344975,1876523,,50253
(주)국영지앤엠,006050,2019/12,,,,15.75,-2377260,52826451,,,,73013468,69721549,2300874,,62923
(주)국영지앤엠,006050,2020/12,,,,-18.55,5497526,51012563,,,,64386056,64158232,2289285,,111112
(주)국영지앤엠,006050,2021/12,,,,-46.71,-1777762,46152128,,,,55030166,59422323,2347627,,144288
(주)국영지앤엠,006050,2022/12,,,,8.72,-4154856,48009754,,,,63599420,58434619,3043485,,243264
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,,,,10.05,9459523,32230044,,,,80623076,66104639,8727957,,575932
(주)국전약품,307750,2021/12,,,,21.56,3042065,83150495,,,,85354221,67408588,11810975,,284473
(주)국전약품,307750,2022/12,1.95,-6019315,92323187,2.01,-5775430,91647202,103710828,84195498,16006181,103720153,84195498,15936174,1801595,1787549
(주)그래디언트,035080,2010/12,-42.02,-10164186,364058861,999999999,-3555784,364537559,448995193,293192695,171818926,8652903,0,15094540,418318,0
(주)그래디언트,035080,2011/12,-48.06,30951834,328872047,-37.08,2250816,334573662,428571939,282364606,160491114,9501248,0,17846746,114812,211126
(주)그래디언트,035080,2012/12,1.38,-36922160,396658401,-0.12,-10567228,411656935,454225001,299062441,141141684,11150621,0,11858247,10192172,5739961
(주)그래디언트,035080,2013/12,7.5,79408763,751939530,0.17,-6019310,402332194,2930521926,2623897237,258881727,7939840,0,7630723,6369409,1873070
(주)그래디언트,035080,2014/12,14.81,231909338,900343355,0.35,-1016428,420045194,3135027346,2828895725,255122005,7753595,0,7592558,3496078,456214
(주)그래디언트,035080,2015/12,26.27,-17283547,903808796,34.27,4203314,431479123,3536848758,3149191043,322508616,12870821,0,7028826,2479657,170454
(주)그래디언트,035080,2016/12,13.02,115110645,840330799,22.55,-2590783,389295611,3845761388,3422959059,373296836,16516754,0,5782897,3801339,476013
(주)그래디언트,035080,2017/12,13.33,185478374,742316982,26.15,7851585,328719925,3541486629,3155796412,355873725,12485184,0,6451844,2236223,230679
(주)그래디언트,035080,2018/12,8.44,89690570,714481098,27.44,5564172,325218418,3440906300,3085740379,335202307,12237889,0,6274707,2365245,217322
(주)그래디언트,035080,2019/12,10.13,136435672,669586510,11.08,5968487,320088192,3412333826,3033401434,333768264,8719700,0,4931326,4459859,341898
(주)그래디언트,035080,2020/12,-3.21,-69055960,609773674,-6.03,-8607119,336588886,3169208084,2901736362,278622750,169181557,86991703,84059156,3472306,310194
(주)그래디언트,035080,2021/12,0.78,58786042,589088805,34.07,22962521,332050192,3115778496,2984604234,128686634,15157574,0,4722611,3186379,306237
(주)그래디언트,035080,2022/12,5.34,19831096,882241958,-3.72,-68287252,558207738,3584845793,3429704411,140560000,8766351,0,9299611,2728216,143515
(주)그리티,204020,2010/12,,,,,,,,,,,,,,
(주)그리티,204020,2011/12,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,57.58,5059215,40936869,416.52,4394127,39831909,99923756,38996907,50017377,99246485,37950608,51507673,189461,23500
(주)그리티,204020,2015/12,51.77,6091954,45516181,1598550.32,5532779,43877964,102486038,42423843,52878053,101841658,41247051,54200406,138761,4
(주)그리티,204020,2016/12,28.18,852547,49389241,4747.12,4721063,47663721,105600459,43882500,57053229,104971338,42768478,56397126,165562,1223
(주)그리티,204020,2017/12,41.11,-5526832,56069599,999999999,-1545974,54455530,125799821,50871351,64784277,124299600,49270767,65412371,246741,0
(주)그리티,204020,2018/12,29.27,5431995,74460588,251.9,6716028,74051025,119259702,49005066,62209433,117056356,46452906,61313793,274868,36879
(주)그리티,204020,2019/12,4.95,-1686901,74181103,14.33,-1030107,74833748,123079831,56407950,63757899,120984485,54427584,62138199,588632,308360
(주)그리티,204020,2020/12,6.9,3256329,71954329,16.08,2620054,73281243,123462306,58268768,63045759,119857961,56543881,60722293,311072,161206
(주)그리티,204020,2021/12,-30.45,117235,66589199,-65.59,-3860166,64487497,108704667,52552968,63708010,104116383,52280921,58640303,248162,103750
(주)그리티,204020,2022/12,10.87,795305,68345434,29.61,-2004820,65276524,143116382,59496904,80745614,139574005,59702654,77991511,264353,63486
(주)그린리소스,402490,2018/12,,,,,,,,,,,,,,
(주)그린리소스,402490,2019/12,,,,,,,,,,,,,,
(주)그린리소스,402490,2020/12,,,,,,,,,,,,,,
(주)그린리소스,402490,2021/12,17.61,4534300,15732689,16.72,3405846,14293231,13659501,7823255,2728240,10873860,6377320,2012079,176486,148548
(주)그린리소스,402490,2022/12,27.59,4136286,20970921,28.6,3336408,19115450,25084703,17028685,4325291,21431936,14753909,3254717,135218,119712
(주)그린플러스,186230,2010/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,2.99,-3235041,23995551,4.46,2028775,23476181,46357455,37818439,3432416,42150610,34801023,3227106,1710087,923865
(주)그린플러스,186230,2019/12,3.03,-2089558,37391337,4.73,-574078,36772875,48831866,39379899,4374729,39502728,32031887,4040124,1673740,724906
(주)그린플러스,186230,2020/12,3.88,2648942,34033434,7.01,5821354,33448330,62676119,51846614,4893917,55545281,45877286,4248291,1530585,772907
(주)그린플러스,186230,2021/12,3.45,-950616,60808874,8.37,752488,60388933,83237751,72571115,5571062,76237910,65502177,5018025,1479084,683199
(주)그린플러스,186230,2022/12,2.29,8619858,60720614,8.66,12030876,60400937,83007101,73119561,6290704,78522376,67924443,5403111,1569596,599542
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2010/12,97.01,-1985901,23808634,228,-3198167,23746450,46413211,27915601,10609915,46203130,29726177,9731091,75176,22199
(주)글로벌스탠다드테크놀로지,083450,2011/12,21.14,4492432,27594673,17.06,3441305,26355250,41504144,25904818,11512034,40662578,27560469,10364043,83067,52215
(주)글로벌스탠다드테크놀로지,083450,2012/12,25.45,4001355,36008304,20.88,2653228,33379017,64812103,39987385,16704035,62774905,41946601,14663587,0,0
(주)글로벌스탠다드테크놀로지,083450,2013/12,46.16,1561871,42629997,53.29,1808359,39169886,80982977,54728168,18724731,78917554,56410457,16358302,26615,26615
(주)글로벌스탠다드테크놀로지,083450,2014/12,60.23,12091380,50846053,71.23,9680397,45624394,89122994,60458294,20065522,85992839,62260560,17360914,6522,6522
(주)글로벌스탠다드테크놀로지,083450,2015/12,60.28,6748971,56675666,54.7,5202229,49667680,84422579,53943632,24467360,80102292,54830439,21586947,99731,67365
(주)글로벌스탠다드테크놀로지,083450,2016/12,63.24,158727,60779819,68.63,-449319,53103831,90819412,57475833,28465669,81859588,54772873,24698422,77128,34801
(주)글로벌스탠다드테크놀로지,083450,2017/12,212.37,17990434,78275559,358.76,15891168,67278478,162835484,106768667,33806030,154761834,106969813,28665314,104819,53313
(주)글로벌스탠다드테크놀로지,083450,2018/12,118.58,2345516,85807825,248.66,5219548,72640818,129850197,86354595,33089838,115619452,79909787,27795492,87752,31827
(주)글로벌스탠다드테크놀로지,083450,2019/12,122.37,19307761,103310701,526.27,15029673,90403163,168231754,101887447,44435955,150777009,93911473,34811543,179031,41906
(주)글로벌스탠다드테크놀로지,083450,2020/12,142.24,19591166,113736945,731.62,19063786,98469888,166880498,105676303,43054021,154150365,100450687,36588443,127598,23388
(주)글로벌스탠다드테크놀로지,083450,2021/12,373.85,25550969,151363607,1805.38,21090996,128287244,304487496,190623649,67456859,289753441,188319115,62418189,124132,21611
(주)글로벌스탠다드테크놀로지,083450,2022/12,269.55,31483897,201348273,1940.02,27176432,174247232,312847806,192958994,62947614,297239968,189792770,55487573,211245,26783
(주)금빛,045890,2010/12,-3.33,-9773968,60788432,-3.91,-6693380,55966477,74583536,60661809,28273059,70481509,47383544,37715821,3359210,3232752
(주)금빛,045890,2011/12,-7.72,7449856,43952311,-7.5,4301261,44247266,56202750,62490229,27727580,48908773,48449288,26836382,3639472,3125423
(주)금빛,045890,2012/12,-1.49,10057739,41083860,1.58,9473080,47356263,71895071,51961186,24232165,74367184,53865874,16074428,2886701,2802197
(주)금빛,045890,2013/12,1.83,-3134980,43428588,1.01,1532358,47091898,88415433,62784692,20244292,75831455,55842197,16978960,2938524,2975097
(주)금빛,045890,2014/12,2.26,2361662,45219242,2.13,4722146,45105857,82662380,57196031,19739514,76784301,54696804,16678781,2537809,2537642
(주)금빛,045890,2015/12,1.82,202530,48596767,1.85,3284669,49309780,84791840,59830254,20694464,79881383,59756555,15792127,2346938,2346938
(주)금빛,045890,2016/12,1.83,6597789,52919637,1.37,8373494,53244171,75658000,52281115,19210621,67258801,49727700,14393490,2282499,2282498
(주)금빛,045890,2017/12,0.03,-2852953,44857675,-1.45,-509347,48416403,72904350,54058554,18786670,65805697,51686671,17100672,2049692,2049689
(주)금빛,045890,2018/12,-8.83,-1697350,49827297,-9.55,-1758462,52704161,53162303,50374801,19656827,50396516,47724456,20863477,1909997,1905525
(주)금빛,045890,2019/12,-4.07,-14090980,31029271,-4.23,-13594750,32195035,58651417,49814798,24945329,55240846,47659203,24244200,3954193,3938197
(주)금빛,045890,2020/12,-4.86,-7039791,50360157,-4.44,-2183292,54916321,40929592,38244716,21538877,37324969,33123222,20614217,3878491,3694783
(주)금오하이텍,165270,2010/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,
(주)금화피에스시,036190,2010/12,,,,1291.62,11092595,65090945,,,,97654825,79874919,4137780,,0
(주)금화피에스시,036190,2011/12,,,,999999999,15831663,76345247,,,,82738193,62321930,4745358,,0
(주)금화피에스시,036190,2012/12,,,,999999999,11267897,92305175,,,,108224285,82245906,5525247,,0
(주)금화피에스시,036190,2013/12,4840.81,9648006,117616926,999999999,9217849,113200802,166122419,130836677,8182062,156630832,124205065,6681321,0,0
(주)금화피에스시,036190,2014/12,1424.85,9016891,133525938,1485.19,8104237,126877795,189631759,155745728,10437334,166948026,137263298,6673196,0,0
(주)금화피에스시,036190,2015/12,2638.71,24673698,149051009,999999999,23799509,142256701,235969690,196313554,11973420,196919865,163287720,7398948,0,0
(주)금화피에스시,036190,2016/12,533.42,32246922,168709929,999999999,30403300,159990222,235018376,194713192,10489086,201547339,165892111,7414721,0,0
(주)금화피에스시,036190,2017/12,539.47,46527259,184227358,999999999,45454658,176303850,205781841,163075930,8842079,174993150,135491991,6369768,0,0
(주)금화피에스시,036190,2018/12,431.66,22300740,220727038,999999999,21110484,211366403,233326733,182097574,9844371,202098199,155053912,7549253,0,0
(주)금화피에스시,036190,2019/12,280.27,22975767,239409631,7902.65,15347622,227742546,209435314,165793394,9314629,179177462,141596399,7147968,0,0
(주)금화피에스시,036190,2020/12,309.25,15214994,257558782,6697.07,18041111,236917155,235335656,197487955,10854011,205790146,173021817,8558411,0,0
(주)금화피에스시,036190,2021/12,288.25,17059507,274385595,3694.26,12170987,252557875,238745392,201395091,11733019,205982209,175798398,9012011,0,0
(주)금화피에스시,036190,2022/12,169.98,8938932,297661844,582.77,4253420,275317140,248347894,207560846,12886697,221256412,188323903,9862291,0,0
(주)기가레인,049080,2010/12,,,,,,,,,,,,,,
(주)기가레인,049080,2013/12,5.72,9920029,62386212,5.66,10891326,62596675,94791934,74583953,7259243,94055571,75212048,6029002,2265353,2265353
(주)기가레인,049080,2014/12,7.6,13827169,75572002,8.77,14426620,77078658,95718992,77942438,8674738,95460665,77271391,7676323,1198208,1198208
(주)기가레인,049080,2015/12,-13.79,-1508026,65744609,-13.77,-351517,65461853,61576391,72269409,8159713,61254807,72700909,7299599,1367603,1361044
(주)기가레인,049080,2016/12,-4.14,-1748284,57597489,-4.42,-3279275,57063120,75445071,74497864,10055495,70397030,72502389,7542236,967089,947714
(주)기가레인,049080,2017/12,1.96,-3057024,88669121,1.84,-3893464,89023884,100131227,82715768,12183315,89874499,75150521,10018833,0,0
(주)기가레인,049080,2018/12,-0.71,-9812084,68560115,-0.54,-9320776,66878280,124772205,106042765,21226924,114668638,97333710,19227119,3528219,3522776
(주)기가레인,049080,2019/12,-8.09,8012780,28064616,-7.54,8306714,27887641,72769411,85455615,16912543,63361399,76187720,13900229,3660524,0
(주)기가레인,049080,2020/12,-4.05,-3184088,50346938,-3.77,-3158046,50789244,44278598,46319141,12405759,37870890,39484493,11687704,0,0
(주)기가레인,049080,2021/12,2.14,10379401,62207216,1.57,7413265,63004832,71623429,55679869,11844282,68973683,55081958,11093778,0,0
(주)기가레인,049080,2022/12,-4.24,1162254,60946856,-7.71,-970745,63022670,54726445,50551663,11276008,57073388,54095417,9169559,0,0
(주)기산텔레콤,035460,2010/12,1.87,998161,45551589,3.56,-315165,40801744,103705410,82488070,15961607,63580595,48033652,11599243,29482,3323
(주)기산텔레콤,035460,2011/12,-3.73,-3853879,33888631,-5.27,503727,32479105,65679195,58538412,17500641,36332290,32001840,11632575,463392,60158
(주)기산텔레콤,035460,2012/12,0.71,12442975,31516647,3.47,7329218,33918079,74315907,61032255,11569139,49240507,37554587,7819330,0,0
(주)기산텔레콤,035460,2013/12,4.99,-1989067,36517480,6.13,1903830,36087855,79463728,62249172,12094204,48367030,38007753,8275343,0,0
(주)기산텔레콤,035460,2014/12,2.53,-933212,38506780,1.06,2836990,36429569,74512326,59256394,13508611,41612762,32145798,9232745,691393,6
(주)기산텔레콤,035460,2015/12,2.72,9032265,42259485,0.86,6283220,38723216,79710503,66205739,11909342,45712905,37323138,8238927,585504,0
(주)기산텔레콤,035460,2016/12,-5.83,-2082377,39870843,-21.26,-1680119,37420205,59172319,49418392,12668398,24679656,19409331,7242735,0,92773
(주)기산텔레콤,035460,2017/12,-6.37,610439,34992274,-15.43,2647045,35438291,63467585,54370843,12327334,29568090,23459863,6956781,0,54999
(주)기산텔레콤,035460,2018/12,-5.52,-4595324,31640999,-55.15,-2276209,29246000,56445716,47301809,12071326,24864346,21027572,6626996,0,50596
(주)기산텔레콤,035460,2019/12,6.63,8214391,34690964,18.65,5501406,31379895,67054955,52668790,10390345,30545683,22815941,5163779,0,0
(주)기산텔레콤,035460,2020/12,0.8,2412787,35084369,-21.13,-2584106,29889440,68812450,58509413,9879909,26787022,22232642,5718158,525953,55075
(주)기산텔레콤,035460,2021/12,-1.62,1309336,34478587,-36.97,-479429,27490489,61875160,52883648,9984156,18129277,15533176,5898449,611966,89314
(주)기산텔레콤,035460,2022/12,6.17,-3773399,39672781,7.39,472144,29647262,67802638,53820111,9366808,24016007,18197102,4667045,747941,155936
(주)까스텔바작,308100,2016/12,,-7138758,45602231,,-7484048,45815928,33625854,10126677,18370098,33547852,10126677,18279762,241566,241295
(주)까스텔바작,308100,2017/12,95.82,6435942,51911343,93.08,6482900,52224063,84152107,27509112,44622187,83289099,27479638,44016442,125451,126692
(주)까스텔바작,308100,2018/12,999999999,10686925,62786697,999999999,11285679,63194877,92346623,34029878,43742601,92092225,34009182,43356446,0,0
(주)까스텔바작,308100,2019/12,214.89,2054323,76678226,297.78,1951782,77312548,81358617,31238794,41101039,81068234,31201605,40579311,41969,31189
(주)까스텔바작,308100,2020/12,30.87,162541,81476497,34.66,664730,79965940,67274849,26279323,33460868,67130253,26254144,32908971,244065,229859
(주)까스텔바작,308100,2021/12,-3.17,505621,69991245,-2.2,5413198,72737156,74674920,39205806,39804471,66813040,32899723,36875206,1366256,1349039
