,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
2865,(주)와이엠,7530,2020/12,0.20349081617365,-76.12,-135.970773643536,-7.190186705153621,-7.68656482278218,6.2,16.78129345759299,1.39,-1.88,3.8,-5.14,1.86,101.23,44.16,0.83,2.74,1.19,2.29,3.33,7.306818785947437,6.77,0.9,0.14,69.42,0.0,0.0,0.0,17.75,30.24,-0.161771228604326,829.1,514.52,85.26,21.41,74.40412340645761,29.17,68.05,49.99,25.04,-56.53709502364416,98.03,242.79,10.11,14.82,7.16,8.64,8616.18,2780.16,1.150774906982786,-1.556366281825543,0.0,0.0,0.0,0.0
2866,(주)와이엠,7530,2021/12,3.962936080917957,0.6,126.675561956739,1.123845792602978,11.12690375713268,15.12,16.06446249488736,1.26,0.45,3.95,1.42,1.56,99.85,45.01,0.9,3.14,1.27,2.46,3.62,7.646266901690757,6.87,0.98,0.14,74.97,0.0,0.0,0.0,20.76,33.82,0.0288814512143554,-112.39,315.86,111.53,23.42,73.49603031772745,28.38,65.6,40.66,12.4,-72.46964379967021,110.34,252.41,4.27,6.0,3.06,3.45,6408.04,1882.3,1.113574089405525,0.399343715590167,0.0,0.0,0.0,0.0
2867,(주)와이엠,7530,2022/12,3.226219208869283,200.09,349.0675098323179,8.075936153619693,19.08457001110427,-0.6,15.39067873283933,3.17,1.7,11.32,6.07,1.7,97.95,48.12,1.04,3.57,1.46,2.69,4.21,7.401026118445181,7.26,1.12,0.14,87.64,0.0,0.0,0.0,23.25,42.89,0.1296972137717417,513.59,349.01,139.27,22.75,66.80749506334423,29.71,76.5,49.82,15.83,-113.5383028285107,93.17,236.6,3.82,5.97,2.69,2.63,7631.21,2007.85,3.237258329759408,1.73727459265362,0.0,0.0,0.0,0.0
2868,(주)와이엠텍,273640,2021/12,84.14,55.51,66.76,91.12,76.27,0.0,15.39067873283933,23.19,21.47,18.69,17.3,-0.56,75.8,50.66,0.75,0.81,10.16,1.08,1.22,6.986390883010782,8.7,0.99,0.0,134.85,0.0,0.0,0.0,25.36,110.48,0.1296972137717417,978.67,1684.46,657.06,44.01,66.80749506334423,93.86,1414.89,1267.12,143.78,11.23820653135741,418.81,6.54,135.27,0.0,8.31,14.42,6289.0,9771.45,13.35902708818484,12.36891989111574,0.0,0.0,0.0,0.0
2869,(주)와이엠텍,273640,2022/12,0.0,113.82,0.0,0.0,0.0,19.39,15.39067873283933,30.2,25.82,27.48,23.49,-1.11,69.99,59.07,0.85,0.91,13.18,1.14,1.27,6.986390883010782,9.11,1.05,0.0,192.32,0.0,0.0,0.0,35.32,179.53,0.1296972137717417,975.95,983.86,909.43,45.65,66.80749506334423,93.28,1100.99,982.41,262.16,11.84661839528862,728.49,7.2,179.61,0.0,12.07,15.6,4495.11,5033.27,23.36982746823964,19.97895351549782,0.0,0.0,0.0,0.0
2870,(주)와이오엠,66430,2012/06,0.0,0.0,0.0,0.0,0.0,-50.0,15.39067873283933,-15.07,-293.5,-7.66,-149.13,-0.44,305.59,-1307.43,0.23,0.51,0.41,0.61,0.68,6.986390883010782,1.05,0.31,0.23,-1173.63,25.68,10.15,1124.41,-104.38,-4569.51,0.1296972137717417,-80.45,-55.03,-11561.68,-196.87,66.80749506334423,72.29,216.7,210.12,30.31,5.644262731692187,251.74,38.33,-127.92,-622.27,-35.44,-66.85,144.55,191.1,-7.988370784843067,-155.6106894329868,1.0,1.0,0.0,1.0
2871,(주)와이즈버즈,273060,2020/12,0.0,0.0,0.0,0.0,0.0,0.0,9.003782458626915,10.44,-17.47,3.51,-5.88,-0.28,117.56,34.31,0.18,0.34,0.41,0.21,0.21,28.37492628641159,0.47,0.14,0.0,44.54,1.84,0.42,589.64,7.55,2416.4,-0.3381447738226313,26.67,666.46,10480.64,41.02,14.76420918352419,54.7,227.19,227.19,54.16,0.0,137.16,82.81,4.2,30.59,1.9,10.33,258.03,765.89,1.922652158909297,-3.217632584539998,0.0,0.0,0.0,0.0
2872,(주)와이즈버즈,273060,2021/12,0.0,40.53,0.0,0.0,0.0,0.88,9.003782458626915,14.68,22.14,4.68,7.05,-0.99,77.55,38.54,0.2,0.32,0.51,0.22,0.22,28.37492628641159,0.55,0.16,0.0,99.06,1.76,0.21,515.49,19.22,5622.42,-0.3381447738226313,-11.3,734.54,47031.25,92.09,14.76420918352419,68.96,325.16,325.16,22.54,0.0,145.25,45.0,1.97,29.07,0.61,2.93,252.57,814.35,3.063553648175006,4.619406614848067,0.0,0.0,0.0,0.0
2873,(주)와이즈버즈,273060,2022/12,0.0,42.54,0.0,0.0,0.0,32.46,9.003782458626915,16.27,14.19,5.95,5.19,-1.35,84.74,37.68,0.24,0.37,0.66,0.28,0.28,28.37492628641159,0.68,0.2,0.0,88.25,0.0,0.0,0.0,17.69,4546.54,-0.3381447738226313,82.97,806.73,57347.64,84.48,14.76420918352419,60.74,224.93,224.93,37.63,0.0,122.57,64.64,6.12,275.79,2.4,11.48,313.93,814.25,3.406589218350146,2.972104845010994,0.0,0.0,0.0,0.0
2874,(주)와이즈파워,40670,2014/12,-53.57803110818854,0.0,-94.24752465011431,-555.670889282317,-20.03900114869311,-58.06,28.32412776776097,-2.03,-239.42,0.0,0.0,16.04,241.94,0.0,0.67,0.0,0.53,1.5,1.83,8.389412280913007,3.35,0.4,0.25,-1048.26,22.25,5.95,524.21,-173.77,-3621.06,-0.1822365921434105,13.04,-163.02,-10343.17,-165.58,-7.77642092159476,0.0,41.59,40.07,0.47,-2.600959004440758,498.18,0.0,-5.83,-6.85,-11.62,-11.07,80.43,0.0,-2.134441511170835,-251.2657457715891,0.0,0.0,0.0,1.0
2875,(주)와이지-원,19210,2012/12,16.99665656493367,-22.51,-52.04993391844337,23.94536999970323,4.437015989978156,8.05,28.9927596217639,12.73,4.46,20.58,7.33,6.06,93.53,30.08,0.51,1.62,0.75,0.92,1.77,1.899239086401533,3.26,0.49,0.19,75.8,114.36,62.89,400.47,20.88,51.61,0.5185018841696848,1358.73,1492.77,76.94,44.11,53.32253982112045,32.42,130.57,70.69,9.2,195.8747283384103,0.0,208.42,2.3,2.78,1.55,3.28,12489.68,7945.78,6.027187464074433,2.112268334193462,0.0,0.0,0.0,0.0
2876,(주)와이지-원,19210,2013/12,0.218758091933809,-37.05,-44.93477381764619,5.230416272118291,0.5675158823745032,18.51,25.00369368274391,7.97,2.44,11.4,3.66,5.96,98.42,19.47,0.48,1.43,0.71,0.88,1.77,1.737014323506265,3.43,0.51,0.0,51.57,110.74,60.79,334.82,20.25,46.33,0.2761273521062843,1219.3,1524.72,69.62,42.64,62.36195652164829,34.04,148.45,66.13,10.27,169.9018493825581,401.09,193.73,7.66,9.21,5.05,10.64,11664.02,7489.59,3.785976546447801,1.160586459008897,0.0,0.0,0.0,0.0
2877,(주)와이지-원,19210,2014/12,2.963347641618456,41.78,68.87225848909566,2.52402925329109,6.101202915168622,-0.92,28.93142384180611,10.65,3.89,15.57,6.06,5.21,95.2,17.16,0.5,1.46,0.75,0.96,2.19,1.695762336774461,3.88,0.54,0.0,65.01,121.02,67.87,331.84,21.96,48.52,0.4663024958080197,1846.95,1581.43,73.38,44.88,58.29503267439581,33.9,113.51,48.46,3.86,481.6033104438006,529.7,194.99,9.35,10.65,6.18,12.63,11988.84,7388.27,5.213427687897597,1.903501206923403,0.0,0.0,0.0,0.0
2878,(주)와이지-원,19210,2015/12,2.120009353558345,24.18,22.06714185759421,23.38585293220639,8.143265284744714,8.99,29.94766768804066,12.23,4.39,17.1,6.13,3.77,94.39,38.67,0.52,1.4,0.84,1.07,2.47,1.875683389203697,4.11,0.56,0.0,65.44,124.93,68.85,318.42,22.55,47.67,0.4938940477055808,2701.4,1695.78,73.83,43.5,58.62801724279518,40.96,109.88,47.93,9.13,626.8884032729557,381.32,144.15,16.41,19.63,9.69,18.69,11677.64,8391.87,6.339668064723951,2.275312676942332,0.0,0.0,0.0,0.0
2879,(주)와이지-원,19210,2016/12,7.243948946656401,6.04,29.96336597199398,6.404296661678458,3.975199348781395,7.0,31.70681879009647,12.48,5.49,15.9,7.0,3.19,92.09,37.29,0.52,1.27,0.88,1.16,2.68,2.045588071692078,3.85,0.61,0.0,69.21,135.94,74.35,330.97,24.75,49.95,0.6235342406536492,2026.13,1719.77,81.22,49.26,59.16159775180412,40.64,111.0,47.75,5.44,574.8814656781899,330.77,146.08,16.77,20.79,9.96,19.82,11654.88,8456.8,6.268699377273185,2.75733313663468,0.0,0.0,0.0,0.0
2880,(주)와이지-원,19210,2017/12,11.31244944550183,42.08,93.60117135625842,18.54601909170992,15.50080860381322,7.46,35.06837958705307,15.35,9.2,20.06,12.03,3.0,88.61,37.83,0.55,1.31,0.95,1.25,2.91,2.194541818399168,3.84,0.67,0.0,70.96,0.0,0.0,0.0,25.55,50.16,1.130750436326812,1714.44,1878.75,82.25,49.01,52.16570860649615,43.28,119.73,51.54,7.05,345.6276544555176,328.32,131.06,12.92,16.4,7.33,14.06,13123.95,9614.09,8.001182058727055,4.795716271909532,0.0,0.0,0.0,0.0
2881,(주)와이지-원,19210,2018/12,12.18188311265003,-22.97,-38.46576682581269,4.34374141094635,1.123511043869535,18.04,33.56362821056074,11.69,5.6,13.94,6.8,3.57,92.82,42.89,0.5,1.19,0.85,1.06,3.07,1.617048522479577,4.05,0.58,0.0,64.55,0.0,0.0,0.0,23.29,50.74,0.6957803131009104,1002.47,1965.97,81.56,49.55,60.52190365344016,40.25,123.24,33.89,4.02,384.5191390646365,187.4,148.42,8.25,10.43,4.93,10.49,12431.26,9508.15,5.494307120372802,2.630555978603008,0.0,0.0,0.0,0.0
2882,(주)와이지-원,19210,2019/12,1.828351936805408,-71.19,-97.23324119395632,-1.163439691241507,9.468752982937296,-15.96,27.66047005864932,3.08,0.14,3.96,0.42,3.52,99.56,41.91,0.51,1.29,0.84,1.06,3.89,1.461236978906717,5.17,0.58,0.0,67.38,0.0,0.0,0.0,22.24,50.44,0.0192505135020914,1093.97,1938.9,78.84,44.03,70.56409043573223,39.07,116.98,31.68,4.54,502.3251857383206,244.02,155.94,6.39,7.61,3.89,7.7,13607.98,9466.16,1.554441269311846,0.0714743367653393,0.0,0.0,0.0,0.0
2883,(주)와이지-원,19210,2020/12,0.8826524652513629,0.0,-6149.780150442507,-9.97410954629042,-12.55958406804634,-14.8,22.84977189392246,-4.23,-9.79,-5.03,-11.33,3.31,108.81,26.55,0.44,1.19,0.7,0.94,2.97,1.368315990933945,5.26,0.49,0.0,37.1,0.0,0.0,0.0,14.86,32.6,-1.071138426321927,2370.2,1544.99,58.12,33.94,87.39691321931224,34.87,104.21,37.59,18.46,1583.68141539465,284.72,186.8,9.79,11.13,6.37,14.56,11898.85,8353.74,-1.852410760009216,-4.286207918432088,0.0,0.0,0.0,0.0
2884,(주)와이지-원,19210,2021/12,-1.299012106755045,0.0,160.2348820309474,8.256769691576068,22.34135852234925,6.53,33.05853369529581,9.39,4.82,13.86,7.03,2.61,92.61,29.93,0.54,1.48,0.85,1.16,3.27,1.798605146476226,7.0,0.59,0.0,79.68,0.0,0.0,0.0,26.21,55.75,0.6451989674831595,2658.37,1678.51,100.78,48.29,60.44846914355968,38.24,102.24,35.68,9.38,2973.193101666672,216.37,161.49,15.88,19.4,9.81,18.07,13388.81,7974.31,5.097428229033382,2.615771471366796,0.0,0.0,0.0,0.0
2885,(주)와이지-원,19210,2022/12,11.55472016574863,68.97,51.52462464686631,5.349322452586009,20.09280143201814,3.29,36.83647686946337,13.21,6.08,21.94,9.83,2.56,90.42,37.73,0.62,1.66,0.98,1.27,3.89,1.879334964966393,7.33,0.64,0.0,101.11,0.0,0.0,0.0,28.68,70.19,0.9776353137043144,383.51,1777.4,126.76,49.08,58.38446514894141,36.12,104.48,32.04,9.53,1616.610706954923,174.97,176.89,8.65,10.88,5.53,9.46,16078.99,8621.99,7.720985069654951,3.552998831173888,0.0,0.0,0.0,0.0
2886,(주)와이지엔터테인먼트,122870,2012/12,29.97021034348767,23.82,45.02706799622604,27.50082114145012,36.39302451332199,22.12,39.4775505093947,20.15,17.6,24.7,21.59,-1.68,78.16,43.34,1.03,1.23,6.25,1.28,1.34,30.99234070030999,11.8,1.07,0.0,237.58,74.99,24.14,810.85,32.05,359.07,1.817449665600026,1407.33,1730.51,1116.79,35.35,28.16575572881887,82.89,462.26,440.69,266.14,5.953983203904857,648.19,20.64,74.62,0.0,12.77,14.08,10501.66,8143.02,18.26957467773737,15.96458883113385,0.0,0.0,0.0,0.0
2887,(주)와이지엔터테인먼트,122870,2013/12,12.38725863410294,3.24,-19.74646210038145,15.29483526011184,9.13798907696476,29.71,39.27134492240642,19.06,12.95,21.14,14.85,-1.33,82.78,48.08,0.93,1.11,5.83,1.25,1.35,16.79606932909655,8.34,1.03,0.0,164.46,63.57,16.35,676.34,26.67,292.1,1.447190505067673,938.87,1959.54,1007.47,30.29,35.10124146029368,85.04,484.39,435.55,114.84,12.70712190150558,296.3,17.6,60.67,0.0,9.08,10.31,11260.19,9306.77,16.78269070020024,11.39999987883372,0.0,0.0,0.0,0.0
2888,(주)와이지엔터테인먼트,122870,2014/12,157.8282640643381,-1.16,21.40464801560654,119.227486760978,34.42183673844601,37.99,34.29860616426444,14.01,11.69,12.22,13.39,-1.37,83.72,38.03,0.66,0.87,2.74,0.9,0.96,15.52427392301131,12.62,0.78,0.0,170.48,69.38,12.81,1024.34,14.38,255.78,1.113643487508174,2312.48,2212.47,1082.67,31.31,37.0708886618999,72.31,777.76,745.13,438.47,4.815210730619911,179.81,38.3,23.44,36.53,6.49,14.14,10477.8,10790.12,6.433949053026371,5.367964515800333,0.0,0.0,0.0,0.0
2889,(주)와이지엔터테인먼트,122870,2015/12,10.24903161899375,-0.43,31.19776483576744,9.384933281043844,23.53960466045718,6.07,34.32055324396732,11.29,12.42,8.46,14.65,-2.11,84.4,44.01,0.54,0.75,1.93,0.78,0.82,15.07270337971588,12.3,0.67,0.0,203.27,73.79,11.58,1089.46,16.95,277.07,1.461075363849814,349.64,2556.27,1163.03,32.94,42.35816236177213,71.74,582.54,546.88,81.64,7.388935246382202,482.37,39.39,18.97,31.99,5.36,10.42,11767.31,10620.75,5.810934225497256,6.387946776934641,0.0,0.0,0.0,0.0
2890,(주)와이지엔터테인먼트,122870,2016/12,29.69964313864029,46.34,-41.19744093954553,30.11562505305889,66.65922659950346,21.37,29.51976782905023,9.92,4.38,10.3,7.73,-1.28,90.16,35.87,0.75,1.04,2.65,1.23,1.31,20.47862492732657,12.98,1.02,0.0,171.51,0.0,0.0,0.0,16.15,141.76,0.7883696323701721,1895.63,3299.0,889.14,24.43,47.03043908672566,71.97,404.76,380.76,91.35,7.873493100098827,270.76,38.95,13.99,28.64,3.92,5.93,18801.89,14756.83,6.556426911825968,2.896134550071336,0.0,0.0,0.0,0.0
2891,(주)와이지엔터테인먼트,122870,2017/12,19.87610806535878,-21.06,-15.52436260998951,23.32799264348957,8.70673438055261,42.45,28.77329236472669,7.2,3.4,6.44,5.71,-1.95,91.91,33.47,0.65,0.89,2.43,1.2,1.28,20.06307882801953,10.71,0.96,0.0,145.2,0.0,0.0,0.0,15.86,126.74,0.6093797429645456,1145.85,3663.28,787.39,26.45,53.73475580101995,74.04,419.36,394.12,135.01,7.904392882345348,320.82,35.06,17.94,35.31,4.66,7.77,18300.4,16762.77,4.139414245722282,2.040880505989717,0.0,0.0,0.0,0.0
2892,(주)와이지엔터테인먼트,122870,2018/12,1.837668895441601,-62.36,33.87222726303001,4.012857156792251,-18.29710634200899,-20.09,29.74946948857393,3.32,5.58,2.15,5.07,-1.59,91.93,35.83,0.49,0.65,1.93,1.06,1.15,13.72520002028196,9.46,0.85,0.0,158.74,0.0,0.0,0.0,15.97,129.78,0.8157902343963646,1148.65,3788.12,781.22,33.2,55.85330338010732,75.62,371.18,334.24,93.42,13.62375758772175,222.25,32.24,15.31,26.49,3.73,7.76,14624.74,17126.89,1.614831387763467,2.682869923064123,0.0,0.0,0.0,0.0
2893,(주)와이지엔터테인먼트,122870,2019/12,-13.12032320140177,-78.65,-254.5454722199087,-6.181286861827701,-7.481852636343524,-5.52,30.40278543116916,0.77,-9.32,0.46,-6.18,-0.78,100.71,32.53,0.48,0.61,2.21,1.35,1.49,13.48849137940158,13.91,0.99,0.22,96.08,382.23,11.6,1080.62,11.76,41.49,-1.354144327422355,3045.92,3537.53,1113.07,22.97,76.28572590554914,81.66,209.27,188.33,62.31,19.16018429955032,119.15,22.45,43.31,136.62,7.94,15.51,13524.62,16694.02,0.1711944027242692,-4.772409548963986,0.0,0.0,0.0,0.0
2894,(주)와이지엔터테인먼트,122870,2020/12,5.126514508690625,430.79,112.7841118335713,0.2107013594773406,-3.477783436820226,2.05,31.65045865234787,4.21,1.23,2.55,2.74,-0.31,92.88,34.86,0.48,0.6,2.38,1.26,1.43,10.34214852811839,14.25,0.87,0.13,164.57,0.0,0.0,0.0,15.3,54.89,0.171075684692919,1415.37,3651.05,1462.84,32.54,56.48182263912489,77.84,236.17,204.11,49.91,23.54763635195597,120.81,28.46,35.47,152.98,7.86,16.71,14022.45,19243.91,1.104208496563147,0.5803580350275513,0.0,0.0,0.0,0.0
2895,(주)와이지엔터테인먼트,122870,2021/12,14.49216567636699,370.43,625.7020237851495,14.24948959784452,39.31969973392322,8.6,31.49225382642042,14.22,6.43,11.17,1.83,-0.43,90.33,38.81,0.61,0.79,2.75,1.45,1.6,15.94431861933088,12.23,1.02,0.11,177.81,390.99,20.38,1139.75,16.96,58.81,1.239493853110399,2000.02,3924.26,1041.89,29.64,49.96032612165145,77.68,232.84,222.06,42.2,8.11767721455233,181.49,28.73,22.57,103.15,5.04,8.81,19293.5,20115.43,4.64864445415154,3.678566110191088,0.0,0.0,0.0,0.0
2896,(주)와이지엔터테인먼트,122870,2022/12,14.70497312433947,-7.76,104.5984105631423,9.015810721156852,9.994550472190245,9.5,32.70798217878781,11.92,11.96,9.24,8.56,-0.9,86.58,41.73,0.59,0.78,2.4,1.28,1.34,28.44708384938847,7.94,0.89,0.05,205.93,0.0,0.0,0.0,16.76,66.32,2.507355439722253,2964.51,4274.7,493.85,30.54,43.56381471471761,73.83,224.34,214.4,49.19,7.993304888607197,248.65,35.45,24.64,205.43,6.45,11.75,21050.71,21592.33,5.980800914609555,6.561431111454012,0.0,0.0,0.0,0.0
2897,(주)와이티엔,40300,2016/12,2.591512052539401,0.0,195.135943276601,3.387533271747472,11.34318338055521,3.76,8.901595931849588,0.98,2.65,0.71,1.89,1.41,100.49,4.76,0.42,0.72,1.03,2.57,2.59,291.7986132652537,4.1,1.31,0.0,106.3,0.0,0.0,0.0,20.68,98.06,0.0825113809523809,371.13,336.87,2500.69,49.42,84.44550707682212,58.99,79.17,78.51,21.34,-3.146256633031811,0.0,69.52,-0.95,-2.44,-0.39,-0.93,3113.23,3893.32,0.4119839007895559,1.109284414182958,1.0,0.0,0.0,1.0
2898,(주)와이팜,332570,2020/12,0.0,0.0,0.0,0.0,0.0,0.0,13.38064609360525,-9.91,24.89,-3.8,9.59,-0.46,74.85,17.68,0.36,0.38,5.01,0.46,0.58,4.129083223623486,12.7,0.45,0.0,534.16,0.0,0.0,0.0,20.37,724.8,0.2502813844491838,-186.14,421.83,903.89,57.2,32.50629731174291,92.89,6117.92,4793.8,763.04,22.00291048368349,576.72,7.66,-92.67,-2518.09,-6.59,-18.51,1005.73,13838.16,-3.530994395271207,8.86347320793562,0.0,0.0,0.0,0.0
2899,(주)와이팜,332570,2021/12,4.230225336204111,0.0,-182.0970460821512,-11.47337414183336,60.6304557063219,-7.5,14.75603069745995,0.27,-12.72,0.17,-8.08,0.19,109.7,6.59,0.56,0.65,3.93,0.67,1.03,1.958416279562504,13.37,0.61,0.0,-71.15,0.0,0.0,0.0,-0.72,-22.7,-0.2054736235262924,-603.94,362.78,-33.75,-1.31,-762.1036182538876,78.89,542.97,297.73,17.04,55.36125500880748,149.3,26.76,-63.59,-113.77,-13.42,-24.45,1615.51,2296.17,0.1461102009151338,-6.981323949484451,0.0,0.0,0.0,0.0
2900,(주)와이팜,332570,2022/12,8.523695464074088,2607.89,-36.14023538278957,-28.13348227875268,-14.35548970304338,2.7,28.59473645301557,8.42,-20.22,5.84,-13.67,3.33,114.66,-7.17,0.45,0.69,1.29,0.51,0.87,1.261315844050136,10.65,0.38,0.0,-75.53,0.0,0.0,0.0,-0.69,-23.42,-0.2782340309227121,605.61,308.38,-52.17,-1.58,-872.8176238330115,52.24,194.44,123.1,74.48,75.53750592087148,93.96,91.41,0.08,0.16,0.04,0.09,1381.57,1643.53,3.64575096616491,-8.757894593452678,0.0,0.0,0.0,0.0
2901,(주)우리기술,32820,2014/12,-0.3385797773053699,0.0,20.38854010162943,-15.90190361227566,33.59557673531287,-4.42,23.71356063700141,-16.91,-28.11,-12.34,-16.22,7.26,127.12,-100.89,0.27,0.73,0.44,1.03,1.21,7.098029655785957,6.27,0.42,0.0,-2.55,406.37,0.03,761.19,9.31,16.14,-0.1108763386754124,-78.28,8.67,198.0,33.96,105.8849857833156,34.34,54.34,45.9,6.23,-18.50160530077913,298.7,191.17,-6.14,-8.08,-4.03,-14.7,394.5,418.56,-4.638117021438911,-7.70806881618656,1.0,1.0,0.0,1.0
2902,(주)우리넷,115440,2012/12,0.0,20.91,0.0,0.0,0.0,4.04,34.40329716977034,9.64,9.91,13.82,14.21,-0.98,89.09,69.47,1.1,1.43,4.77,1.22,1.57,5.713905570064439,4.15,0.97,0.0,117.8,5.42,3.49,437.6,26.92,2172.83,0.022365023562075,1206.32,1000.41,3379.62,25.74,52.54289779861053,77.71,407.26,339.17,55.01,22.16077997517366,500.9,28.69,55.98,313.88,12.48,11.94,7542.03,5035.5,10.08147127062684,10.36408862077852,0.0,0.0,0.0,0.0
2903,(주)우리넷,115440,2013/12,0.0,-8.29,0.0,0.0,0.0,3.88,34.40329716977034,9.33,8.95,11.41,10.95,-0.68,91.28,71.6,0.88,1.22,3.1,1.13,1.42,5.713905570064439,4.14,0.86,0.0,112.68,146.99,3.24,530.73,21.23,76.66,0.022365023562075,1012.28,1093.99,3472.89,27.0,52.54289779861053,66.92,243.03,186.44,78.34,39.56415797469398,484.1,49.43,37.22,97.24,12.31,15.65,7015.66,5549.41,7.338567729966766,7.038654852514601,0.0,0.0,0.0,0.0
2904,(주)우리넷,115440,2014/12,0.0,16.48,0.0,0.0,0.0,5.61,34.40329716977034,10.71,9.7,12.22,11.08,-0.62,89.52,73.73,0.82,1.14,2.86,1.21,1.56,5.713905570064439,4.48,0.91,0.0,110.79,136.95,2.49,481.6,23.0,80.9,0.022365023562075,387.59,1202.23,4451.8,27.61,52.54289779861053,76.16,375.58,297.87,50.46,28.19939194586926,1347.1,31.3,34.35,66.93,8.19,9.83,7122.92,6209.71,8.919788268692558,8.084886494733013,0.0,0.0,0.0,0.0
2905,(주)우리넷,115440,2015/12,0.0,28.76,0.0,0.0,0.0,-0.88,34.40329716977034,12.6,11.34,14.27,12.85,-0.63,87.46,76.18,0.83,1.13,3.12,1.18,1.42,5.713905570064439,4.6,0.9,0.0,129.47,136.83,2.04,579.72,22.33,94.62,0.022365023562075,2008.23,1349.03,6334.69,29.22,52.54289779861053,71.03,301.75,260.43,38.33,20.48262388238438,234.92,40.78,40.54,102.63,11.74,15.37,7794.92,7035.42,9.626067055573872,8.666918175701625,0.0,0.0,0.0,0.0
2906,(주)우리넷,115440,2016/12,0.0,-64.68,0.0,0.0,0.0,0.89,34.40329716977034,5.09,6.27,4.7,5.79,-0.6,94.51,76.86,0.67,0.92,2.4,0.92,1.12,5.713905570064439,3.46,0.7,0.0,93.99,0.0,0.0,0.0,16.27,70.07,0.022365023562075,-1008.14,1404.46,4945.85,24.47,52.54289779861053,73.36,323.69,255.3,13.91,30.57531473753307,539.69,36.31,18.31,41.16,4.88,7.33,6818.01,7282.8,3.381634341054812,4.165980492286435,0.0,0.0,0.0,0.0
2907,(주)우리넷,115440,2017/12,0.0,46.29,0.0,0.0,0.0,13.27,34.40329716977034,6.25,6.64,6.56,6.97,-0.42,93.19,77.93,0.75,1.05,2.66,1.06,1.35,5.713905570064439,3.74,0.77,0.0,99.58,0.0,0.0,0.0,17.68,82.83,0.022365023562075,1102.54,1488.28,2031.95,24.67,52.54289779861053,70.13,238.56,185.89,17.43,38.01759125277576,278.54,42.59,1.4,3.96,0.42,0.58,8116.54,7457.94,4.479494825270656,4.760608942880961,0.0,0.0,0.0,0.0
2908,(주)우리넷,115440,2018/12,0.0,-69.11,0.0,0.0,0.0,10.94,34.40329716977034,2.24,4.18,1.92,3.58,1.37,98.44,75.24,0.56,0.86,1.63,0.8,1.04,5.713905570064439,3.28,0.6,0.0,81.95,0.0,0.0,0.0,13.45,74.45,0.022365023562075,-1078.26,1578.95,1312.27,26.1,52.54289779861053,61.75,384.28,293.23,33.32,32.02828971529578,512.94,61.94,0.23,0.33,0.09,0.17,7004.31,7914.7,1.15276026994488,2.153925849626932,0.0,0.0,0.0,0.0
2909,(주)우리넷,115440,2019/12,-41.90408325759255,0.0,-42.56551571005606,-24.64088991754224,48.81950888754059,0.0,25.12892495946378,3.83,2.63,3.92,2.69,1.13,98.79,57.8,0.78,1.02,3.32,1.1,1.42,6.150757813999172,2.76,0.82,0.0,99.06,0.0,0.0,0.0,14.59,87.93,0.2117573446876768,-567.96,1474.86,1859.96,18.64,80.77319996824642,76.44,304.51,235.3,42.07,33.84538985862029,358.01,30.82,-23.4,-69.9,-5.51,-7.05,8061.51,10944.51,2.99383790253825,2.055610199406562,0.0,0.0,0.0,0.0
2910,(주)우리넷,115440,2020/12,6.005907145551851,0.0,-702.8246628230606,-16.96324918953007,-28.92599262294486,10.56,23.4653650368144,-6.22,-22.28,-4.95,-17.71,-0.29,119.53,49.01,0.54,0.8,1.68,0.72,0.93,3.177611309494942,2.54,0.56,0.0,7.38,0.0,0.0,0.0,1.49,9.14,-1.276525499116554,654.97,1207.71,125.72,2.84,745.8828269263051,59.88,390.79,301.96,165.86,30.54664747412264,216.07,67.01,0.99,1.95,0.4,0.76,5729.64,6391.68,-3.263518340986747,-11.68965540431114,0.0,0.0,0.0,0.0
2911,(주)우리넷,115440,2021/12,-1.78095646082828,0.0,116.5466288028114,3.268170199697124,15.39385457780864,2.55,29.23278895806621,3.92,3.19,3.9,3.18,1.83,97.68,50.59,0.61,0.99,1.58,0.78,1.07,2.869969981140762,5.17,0.57,0.0,95.58,0.0,0.0,0.0,15.7,95.89,0.2112219359120511,-358.05,1250.45,1333.45,25.47,77.35634798887185,62.95,215.3,147.7,92.75,58.63393498132287,280.81,58.85,3.74,6.65,1.38,2.25,6611.65,6609.34,2.415665168868541,1.96931655856303,0.0,0.0,0.0,0.0
