회사명,거래소코드,회계년도,총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),종업원수증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),금융비용부담률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),사내유보 대 자기자본비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),유보율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자기자본구성비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),[제조]자산(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결)
(주)TCC스틸,002710,2019/12,3.09,-24.73,-48.34,4.11,5.81,,7.22,2.94,1.15,11.22,4.42,0.83,97.6,,1.41,3.82,2.24,2.9,5.49,6.17,10.03,1.56,0.44,,,,,23.69,131.01,237,-301.97,439.86,444.25,17.03,72.07,37.19,89.76,46.01,9.02,0,152.02,168.92,3.74,5.45,2.35,1.69,19566.92,,314210087,437173902,405618477,18699255,5037267
(주)TCC스틸,002710,2020/12,-2.37,-92.45,0,0.58,-1.23,,4.74,0.22,-0.39,0.82,-1.3,1.08,100.1,,1.39,3.63,2.25,3.02,5.43,6.81,8.89,1.47,0,,,,,20.58,103.25,-68,-243.13,415.07,413.69,14.62,82.66,39.49,102.32,61.77,10.39,1749.73,275.16,153.25,-3.32,-4.39,-2.01,-1.43,18773.82,,306758932,431797912,411335226,19491758,-1687460
(주)TCC스틸,002710,2021/12,19.64,2536.42,0,28.74,24.28,,9.11,4.77,5.35,18.52,21.49,0.8,93.06,,1.59,3.88,2.7,3.17,5.11,8.33,8.23,1.76,0,,,,,30.7,195.36,1242,324.71,547.46,825.31,21,54.82,42.3,145.64,91.79,30.1,118,231.55,136.42,0.48,0.81,0.28,0.19,22836.22,,366996615,536651129,487779233,23274181,28723275
(주)TCC스틸,002710,2022/12,38.28,71.82,1.86,35.05,27.53,,11.51,6.43,4.32,24.16,16.54,0.93,94.98,,1.57,3.76,2.68,2.86,4.78,7.14,7.78,1.58,0.83,,,,,23.05,196.75,1239,-484.55,707.73,760.5,17.09,58,41.15,109.72,63.23,12.94,478.38,148.01,143.04,-0.74,-1.18,-0.43,-0.32,27549.29,,507482317,684414631,605629956,34801465,29566778
(주)강원랜드,035250,2012/12,7.2,-17.13,-19.66,5.08,2.41,,50.02,31.24,23.63,17.49,13.23,-3.55,69.19,,0.46,0.56,2.62,1.11,1.11,752.16,230.83,0.79,0,,,,,24.52,53.88,1509,2087.21,2280.19,260.6,54.99,39.59,81.61,224.82,224.59,17.1,0.19,288.54,22.54,80.84,0,14.87,33.34,6058.65,,2906655321,1296191223,647845564,243477994,306228988
(주)강원랜드,035250,2013/12,6.72,-4.16,-2.82,6.13,5.02,,46.66,28.51,21.86,15.87,12.17,-3.03,70.29,,0.45,0.56,2.43,1.21,1.21,1010.64,217.15,0.82,0,,,,,27.01,63.73,1468,1983.76,2416.09,319.6,61.55,39.8,81.16,189.47,189.21,29.28,0.29,274.76,23.21,74.52,0,14.04,31.99,6362.92,,3102036846,1361286598,726091776,247153517,297596347
(주)강원랜드,035250,2014/12,8.8,32.25,20.75,7.46,9.94,,51.74,34.29,24.01,19.65,13.76,-3,65.36,,0.46,0.57,2.39,1.22,1.22,1109.28,263.02,0.82,0,,,,,26.79,68.77,1772,2385.77,2591.54,381.02,60.41,32.31,80.16,219.66,219.47,16.33,0.16,161.91,24.76,69.79,0,13.85,31.23,6995.13,,3375127289,1496541441,722297880,261071509,359348568
(주)강원랜드,035250,2015/12,9.35,16.02,22.9,10.81,9.17,,53.5,36.44,27.03,20.88,15.49,-2.49,64.66,,0.46,0.57,2.4,1.05,1.05,1155.97,322.39,0.74,0,,,,,27.67,79.18,2178,2687.58,2864.9,471.26,62.51,29.37,81.22,263.38,263.14,15.91,0.15,134.49,23.12,78.31,0,14.7,33.22,7636.31,,3690791830,1633716839,759645970,278670466,441629101
(주)강원랜드,035250,2016/12,7.81,3.9,2.93,8.51,3.84,,53.72,36.46,26.79,19.79,14.55,-2.29,65.73,,0.44,0.54,2.39,0.95,0.95,1157.58,372.88,0.69,0,,,,,26.22,82.57,2242,2788.1,3103.31,544.04,61.49,29.92,81.75,251.71,251.53,12.94,0.12,137.74,22.33,80.65,62312.15,14.72,34.53,7929.93,,3978987574,1696532511,785177091,292739131,454533659
(주)강원랜드,035250,2017/12,5.19,-14.18,-3.73,7.64,-5.43,,50.92,33.09,27.27,15.72,12.96,-2.33,66.19,,0.39,0.48,2.27,0.81,0.81,1229.89,360.5,0.6,0,,,,,23.89,82.84,2159,2164.39,3335.69,592.77,62.33,32.18,83.65,317.65,317.46,15.49,0.09,138.43,19.55,77.4,37840.6,12.66,33.02,7499.61,,4185657487,1604470055,787533848,286038872,437540507
(주)강원랜드,035250,2018/12,1.09,-18.87,-32.06,2.45,-10.37,,49.27,29.95,20.67,12.15,8.39,-3.05,72.47,,0.34,0.41,2.16,0.73,0.73,1174.68,199.09,0.55,0,,,,,19.7,64.76,1467,1701.03,3415.74,420.96,57.96,39.78,84.77,276.57,276.38,7.68,0.1,274.97,17.97,64.16,0,9.77,28.75,6721.77,,4231241354,1438059299,729593460,277765849,297236881
(주)강원랜드,035250,2019/12,4.89,16.36,12.56,3.65,5.7,,51.54,32.97,22.02,13.72,9.16,-2.74,69.67,,0.35,0.42,2.23,0.84,0.84,635.31,172.37,0.62,0,,,,,20.46,68.09,1651,1906.46,3538.18,483.42,59.73,32.13,83.77,288.36,287.8,9.31,0.3,203.32,19.38,53.57,567.28,8.69,25.39,7105.16,,4438119306,1520080449,736659054,282268243,334653892
(주)강원랜드,035250,2020/12,-17.95,0,0,-12.66,-68.52,,-13.77,-90.18,-57.65,-12.39,-7.92,-5.28,173.05,,0.12,0.14,0.86,0.28,0.28,165.13,96.23,0.22,0.01,,,,,0.81,2.23,-1361,-3064.76,3098.14,16.13,6.14,1177.27,89.16,454.03,453.38,20.02,0.18,171.53,12.15,-31.4,-192.86,-3.4,-25.89,2236.97,,3641632201,478578866,544499638,365663102,-275879104
(주)강원랜드,035250,2021/12,5.1,0,0,0.18,64.74,,7.82,-6.68,-1.34,-1.62,-0.33,-1.43,101.64,,0.21,0.24,1.63,0.5,0.5,283.39,287.41,0.4,0.01,,,,,12.09,36.71,0,985.67,3103.54,296.3,58.68,76.17,84.99,326.99,326.31,40.73,0.3,127.51,17.66,-38.71,-350.96,-5.81,-28.21,3685.29,,3827273464,788432830,726783225,114344891,-10582086
(주)강원랜드,035250,2022/12,8.9,0,0,5,61.17,,27.46,17.12,9.1,6.53,3.47,-2.06,87.12,,0.32,0.38,1.92,0.89,0.89,341.96,317.91,0.63,0,,,,,16.35,55.92,570,1963.97,3255.54,526.35,53.62,55.25,81.95,175.44,174.85,14.7,0.78,140.42,22.03,41.94,480.77,7.57,24.83,5939.44,,4167752671,1270685819,921790727,131329878,115612768
(주)갤럭시아에스엠,011420,2012/12,0,0,0,0,0,,13.61,3.77,0.71,8.01,1.49,0.56,98.48,,1.25,2.12,3.05,2.22,2.23,1468.49,19.66,1.44,0,,,,,25.7,333.76,19,142.77,149.31,380.87,20.53,39.78,58.91,184.17,183.89,58.88,0.33,142.92,69.76,15.5,81.2,6.37,5.09,2805.45,,43979072,55049732,47555420,5419941,389023
(주)갤럭시아에스엠,011420,2013/12,-14.42,-63.98,0,-12.13,-15.64,,10.06,1.61,-3.74,3.15,-7.07,0.31,103.29,,1.14,1.96,2.71,2.08,2.09,566.87,19.33,1.3,0,,,,,12.06,146.82,-83,230.71,119.07,168.88,9.78,83.11,57.11,147.37,146.43,23.83,1.98,127.16,75.11,22.7,82.85,9.74,7.89,2366.54,,37636664,46437304,41764586,3925558,-1736750
(주)갤럭시아에스엠,011420,2014/12,20.29,0,0,7.97,-5.49,,8.36,-0.96,-0.58,-1.89,-1.14,0.7,100.3,,1.06,1.96,2.3,1.88,1.91,138.2,15.81,1.13,0.01,,,,,12.1,179.31,-13,-3.59,136.52,194.48,12.48,86.27,51.26,149.66,146.81,14.51,5.73,148.39,95.1,10.1,50.53,4.92,5.08,2236.52,,45274078,43885894,40216941,4092233,-255270
(주)갤럭시아에스엠,011420,2015/12,51.71,0,0,114.34,42.35,,10.35,3.36,2.98,5.76,5.11,0.24,95.97,,1.1,1.71,3.05,1.76,1.77,240.27,15.36,1.18,0,,,,,15.59,368.5,85,110.97,261.09,445.56,17.14,60.86,72.41,263.29,263.23,130.53,0.04,158.1,38.09,6.28,86.36,1.73,1.91,2827.82,,68686992,62472754,56009656,4362057,1863773
(주)갤럭시아에스엠,011420,2016/12,-14.91,-276.76,-183.84,-9.84,-15.76,,1.8,-7.06,-2.97,-7.85,-3.3,-0.15,103.2,,0.83,1.11,3.23,1.28,1.28,9330.64,9.63,0.94,0,,,,,9.68,218.57,-57,-43.4,225.57,273.46,10.75,122.58,76.73,304.3,304.3,155.01,0,147.38,30.32,4.62,149.54,1.07,1.19,1910.24,,58444606,52626331,51678856,4661340,-1562620
(주)갤럭시아에스엠,011420,2017/12,-14.74,0,0,-9.71,-29.16,,-0.41,-9.51,-15.82,-8.31,-13.83,-0.03,117.38,,0.69,0.87,3.25,1.12,1.12,0,5.44,0.85,0,,,,,-0.32,-44.44,-214,-268.22,193.97,0,-0.43,0,81.26,328.78,328.78,112.85,0,247.51,23.06,-45.97,0,-8.61,-11.51,1353.24,,49831109,37281280,37435336,3391712,-5899738
(주)갤럭시아에스엠,011420,2018/12,-33.27,0,0,-34.63,-40.83,,-24.33,-46.86,-72.54,-30.87,-47.79,-0.17,169.06,,0.53,0.66,2.74,1.03,1.03,0,4.07,0.76,0,,,,,-29.39,-3883.71,-581,-101.99,92.18,0,-44.29,0,79.61,213.65,213.65,121.27,0,204.31,25.62,-75.2,0,-15.34,-23.12,800.75,,33253331,22060413,27428110,4970149,-16003255
(주)갤럭시아에스엠,011420,2019/12,-15.07,0,0,-17.65,30.25,,6.25,-1.59,-4.79,-1.89,-5.7,-0.33,103.86,,0.93,1.19,4.35,2.06,2.06,0,8.19,1.41,0,,,,,12.5,689.41,-50,32.8,58.25,0,12.28,132.99,77.19,216.18,216.18,120.35,0,261.96,29.56,-14.79,-3910.94,-3.37,-3.32,1042.94,,28241598,28732679,26937800,2251316,-1375316
(주)갤럭시아에스엠,011420,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)경농,002100,2012/12,0,0,0,0,0,,36.03,9.29,7.53,8.39,7.43,1.33,91.22,,0.51,0.9,1.16,0.96,3.43,1.34,11,0.56,0.19,,,,,14.5,42.13,632,405.54,1319.33,1352.39,28.52,49.3,56.32,138.53,38.82,19.56,258.8,63.35,77.55,7.48,12.52,3.27,6.42,6314.4,,269412832,136970449,87614008,36625385,10310339
(주)경농,002100,2013/12,-4.98,47.54,23.73,6.67,43.36,,34.22,9.57,7.1,11.93,8.89,1.75,91.18,,0.75,1.25,1.87,1.44,5.56,1.95,14.5,0.88,0.17,,,,,20.75,56.85,782,855.78,1409.85,2080.31,27.05,47.23,63.74,178.73,42.31,14.09,173.27,83.64,56.89,14.74,29.8,5.34,6.97,9052.24,,255984725,196358952,129161139,48414308,13950249
(주)경농,002100,2014/12,11.19,-21.99,-44.35,2.85,-4.01,,34.86,7.77,3.77,8.83,4.73,1.45,94.21,,0.7,1.14,1.81,1.4,5.24,1.91,11.31,0.87,0.27,,,,,16.63,43.44,435,677.98,1449.95,1912.98,25.11,55.97,59.35,154.43,45.72,17.54,199.73,83.66,68.5,14.38,26.66,5.84,8.83,8689.16,,284623063,188483147,122779838,51049462,7099305
(주)경농,002100,2015/12,11.14,-17.35,-10.12,3.02,4.21,,35.29,6.17,3.55,7.05,4.13,1.45,95.69,,0.65,1.14,1.53,1.31,4.51,1.84,9.85,0.78,0.33,,,,,14.83,39.45,380,-454.28,1485.56,1304.78,23.88,59.15,55.21,140.92,39.99,13.08,246.67,91.61,81.11,1.71,2.8,0.77,1.24,9055,,316341853,196418710,127105636,57201531,6980392
(주)경농,002100,2016/12,1.45,-24.3,-3.58,2.98,3.85,,33.64,4.49,3.12,5.11,3.86,1.2,96.36,,0.64,1.14,1.46,1.29,4.75,1.76,9.18,0.75,0.33,,,,,15.03,39.56,365,737.43,1531.29,1247.32,23.65,62.38,57.33,138.91,35.77,8.46,265.08,82.11,74.44,2.24,3.99,0.96,1.51,9403.8,,320915151,203984939,135371879,59444576,6365805
(주)경농,002100,2017/12,4.66,-7.86,55.69,3.31,1.25,,32.77,4.09,4.88,4.49,5.83,1.4,94.07,,0.63,1.1,1.47,1.29,4.92,1.75,8.98,0.75,0.28,,,,,16.59,41.06,568,729.09,1583.5,459.44,26.98,56.39,57.21,135,36.12,10.61,282.52,76.99,74.8,11.07,20,4.74,7.7,9521.33,,335873898,206534382,138859895,59226684,10079442
(주)경농,002100,2018/12,6.37,74.84,-45.49,3.42,2.96,,34.21,6.95,2.29,7.5,3.08,1.28,94.89,,0.61,1.08,1.42,1.28,4.59,1.77,8.96,0.73,0.36,,,,,16.22,40.68,310,489,1639.37,423.76,27.25,59.5,56.39,132.49,38.2,9.58,290.22,102.56,77.34,8.48,15.62,3.7,6.21,9803.48,,357260541,212654617,139911460,57973365,4878426
(주)경농,002100,2019/12,3.81,-41.16,-18.01,0.56,6.99,,32.71,3.82,1.76,4.31,2.47,1.61,96.84,,0.62,1.13,1.4,1.28,4.54,1.79,9.02,0.75,0.48,,,,,15.09,40.26,254,-47.03,1648.84,472.57,24.6,62.28,54.43,150.9,41.85,9.67,214.24,91.84,83.71,2.84,5.07,1.29,2.11,10488.36,,370874091,227510941,153098094,65722104,4014664
(주)경농,002100,2020/12,0.18,64.34,177.87,4.74,9.14,,32.47,5.75,5.35,6.91,6.69,1.05,93.19,,0.67,1.2,1.51,1.32,4.69,1.83,9.59,0.78,0.37,,,,,17.84,48.71,706,731.53,1729.2,622.91,26.69,53.83,56.89,143.61,40.76,9.95,235.83,90.38,75.77,4.64,9.01,2,2.99,11446.54,,371525656,248295524,167684290,66329258,13294936
(주)경농,002100,2021/12,4.65,17.34,26.02,10.18,8.85,,30.79,6.2,5.96,7.48,7.85,0.82,93.69,,0.71,1.21,1.73,1.35,4.34,1.97,9.41,0.82,0.61,,,,,17.04,47.33,890,534.79,1880.62,653.39,24.51,55.28,60.91,167.85,56.76,21.42,163.73,117.55,64.18,8.78,16.66,3.43,4.94,13363.88,,388785779,270269450,187051199,66459260,16107580
(주)경농,002100,2022/12,15.39,144.5,68.9,9.33,33.79,,30.54,11.33,8.54,16.48,12.08,0.92,89.75,,0.86,1.45,2.13,1.55,4.29,2.42,9.83,0.97,2.65,,,,,19.9,62.43,1503,738.61,2063.36,681.89,24.69,41.9,58.06,166.16,62.81,27.09,156.21,123.29,72.23,6.71,12.53,2.81,3.49,18522.38,,448632689,361604573,251180079,69449393,30880493
(주)경동나비엔,009450,2012/12,13.87,12.11,-2.36,4.68,11.07,,25.44,3.67,2.42,8.1,5.41,0.03,97,,1.35,2.2,3.46,2.76,4.9,6.3,11.47,1.66,0.1,,,,,22.83,67.24,729,2170.31,1270.59,687.71,18.05,69.33,58.68,145.1,85.68,40.75,131.75,62.1,70.42,17.42,86.71,7.2,5.69,29751.09,,299729837,379014259,282583068,82506075,9169965
(주)경동나비엔,009450,2013/12,18.37,42.08,20.9,6.55,9.28,,28.49,4.78,2.69,10.9,6.19,0.13,96.31,,1.27,2.28,2.84,2.96,5.59,6.31,11.62,1.57,0.1,,,,,22.33,70.54,880,1641.56,1360.07,886.69,19.13,65.85,52.79,89.68,41.69,11.26,0,71.91,89.44,14.5,50.12,6.84,5.86,32511.26,,354779867,414177562,296168554,98224613,11129597
(주)경동나비엔,009450,2014/12,13.21,-31.94,-17.41,1.4,3.58,,26.84,3.14,2.19,7.14,4.92,0.49,97.5,,1.13,2.27,2.26,2.92,6.18,5.53,11.39,1.36,0.11,,,,,20.16,44.16,727,-1041.34,1380.39,335.93,18.88,68.8,47.31,85.84,41.02,10.51,0,71.67,111.38,1.81,3.63,0.95,0.89,33673.62,,401658957,428985365,313840608,101679980,9380054
(주)경동나비엔,009450,2015/12,0.11,79.9,80.96,8.48,19.36,,31.24,4.73,3.27,12.23,8.48,0.45,95.78,,1.27,2.59,2.51,3.22,6.94,6,13.15,1.5,0.09,,,,,26.79,56.57,1316,3431.81,1505.49,357.85,21.03,63.33,51.25,89.35,40.12,10.2,0,59.76,95.11,7.77,22.06,3.79,2.97,40192.37,,402084368,512031120,352051189,135756950,16752000
(주)경동나비엔,009450,2016/12,6.88,89.21,122.2,15.78,13.91,,34.45,7.86,6.42,20.61,16.79,0.24,91.88,,1.4,2.62,3.01,3.5,7.45,6.58,13.21,1.69,0.08,,,,,33.01,72.7,2925,4814.41,1758.06,392.76,24.32,53.32,55.56,98.83,48.13,12.57,0,58.93,79.99,27.5,157.65,12.22,9.01,45782.99,,429754702,583252904,382333051,155087917,37469924
(주)경동나비엔,009450,2017/12,17.21,4.2,-28.44,8.66,17.39,,34.85,6.98,3.95,19.29,10.73,0.17,94.71,,1.47,2.76,3.12,3.37,6.65,6.83,10.8,1.7,0.1,,,,,29.39,71.53,2093,1578.68,1918.58,408.62,21.62,63.29,50.92,105.03,54.82,13.08,998.43,84.13,96.37,16.47,67.56,8.08,5.95,53743.12,,503697210,684660958,446078996,190824927,27019124
(주)경동나비엔,009450,2018/12,15.86,-14.56,-6.3,9.11,6.15,,32.87,5.61,3.41,15.21,9.23,0.43,95.33,,1.34,2.71,2.64,2.81,5.65,5.58,8.47,1.44,0.18,,,,,28.21,74.02,1961,-1121.4,2101.97,372.05,22.65,65.78,48,104.32,49.78,9.54,1263.1,121.72,108.35,0.96,2.44,0.5,0.4,57046.28,,583595818,726741615,487844378,198095020,24748538
(주)경동나비엔,009450,2019/12,4.49,9.86,12.51,7.48,6.54,,34.18,5.79,3.6,15.43,9.59,0.46,93.92,,1.3,2.66,2.53,2.76,5.67,5.37,8.18,1.4,0.23,,,,,32.03,72.44,2207,6166.24,2266.35,357.2,25.23,59.57,49.37,101.49,50.38,7.85,3430.89,102.91,102.57,10.41,32.91,5.27,4.15,60778.69,,609808343,774290704,509635845,219829864,27852090
(주)경동나비엔,009450,2020/12,20.48,49.69,49.48,15.74,12.8,,37.83,7.68,4.77,20.67,12.83,0.39,94.17,,1.3,2.69,2.51,2.75,5.48,5.53,9.41,1.41,0.18,,,,,31.41,79.85,3261,4473.39,2463.92,395.79,26.42,61.92,47.39,106.64,53.98,11.02,793.1,98.73,111.02,17.62,47.81,9.27,7.8,67802.04,,734688738,873409019,543041982,263267715,41637325
(주)경동나비엔,009450,2021/12,27.11,-4.18,93.71,29.37,26.28,,38,5.83,7.31,16.1,20.2,0.2,91.21,,1.32,2.76,2.54,2.64,5.57,5.01,10.19,1.37,0.15,,,,,33.51,94.27,5898,5929.45,2996.16,461.57,28.37,54.37,48.23,109.4,49.07,10.21,642.02,73.54,107.34,14.3,57.46,7.4,6.27,81070.85,,933884529,1102947010,683829267,354822223,80657673
(주)경동나비엔,009450,2022/12,9.01,-7.04,-33.57,14.94,5.25,,40.31,5.15,4.62,12.35,11.07,0.47,94.04,,1.19,2.4,2.36,2.32,5.47,4.04,10.04,1.25,0.17,,,,,30.02,85.63,3707,641.52,3458.03,450.59,26.32,59.72,50.85,123.48,49.84,18.34,313.59,93.75,96.64,9,20.72,4.42,3.88,79682.43,,1018019428,1160860789,692952938,408137009,53582342
(주)경동도시가스,267290,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710280194,871548284,793238142,56645639,17798556
(주)경동도시가스,267290,2018/12,9.57,96.9,91.84,8.92,84.33,,7.84,2.66,2.13,13.88,11.11,-0.14,97.25,,2.16,5.23,3.68,3.91,3.92,1332.77,6.27,2.1,0,,,,,13.55,33.24,7235,25589.06,2615.41,35.84,6.57,37.79,41.18,118.17,117.83,31.25,1.9,75.7,142.84,15.3,508.84,9,4.36,340578.84,,778269612,1606531867,1480519376,83355348,34164798
(주)경동도시가스,267290,2019/12,-3.63,-34.23,-28.03,5.98,-11.44,,7.91,1.97,1.73,8.5,7.45,-0.17,97.76,,1.86,4.31,3.28,3.39,3.4,1080.65,6.32,1.85,0,,,,,12.78,30.15,4167,5762.71,2202.7,32.48,6.74,42.54,45.28,123.03,122.62,30.73,1.8,73.64,120.84,18.85,293.7,10.31,5.44,241325.67,,749999474,1422707835,1310188918,84463787,24638348
(주)경동도시가스,267290,2020/12,-6.71,-35.36,-22.62,5.08,-23.61,,9.51,1.67,1.75,5.21,5.46,-0.11,97.73,,1.5,3.12,2.89,3,3.01,843.75,5.76,1.67,0,,,,,12.82,28.16,3224,53.33,2319.58,30.29,8.25,45.25,50.98,126.07,125.6,24.61,1.83,82.96,96.16,5,75.45,2.45,1.58,184352.13,,699658165,1086830628,983457538,85237694,19017069
(주)경동도시가스,267290,2021/12,0,0,0,0,0,,7.82,1.86,1.52,7.23,5.9,-0.1,97.95,,1.61,3.88,2.75,2.75,2.75,1033.73,5.35,1.48,0,,,,,10.68,30.06,3756,23533.07,2446.54,32.27,6.63,43.9,41.51,117.42,117.11,35.29,1.79,67.62,140.93,26.22,634.64,15.34,9.52,247167.77,,904491766,1457154328,1343265056,86757292,22151258
(주)경동도시가스,267290,2022/12,18.03,-6.86,9.31,5.21,58.18,,5.02,1.1,1.05,6.56,6.28,-0.11,98.65,,2.34,5.98,3.84,3.78,3.79,1474.81,6.78,2.03,0,,,,,9.01,29.68,4105,8922.65,2579.23,31.79,4.17,42.77,37,115.35,115.06,15.14,1.87,74.11,170.29,14.22,487.3,8.96,4.15,390973.07,,1067615033,2304945010,2189300672,90373070,24201000
(주)경동인베스트,012320,2012/12,20.81,39.16,41.44,9.54,35.45,,4.84,1.99,1.71,11.68,10.11,-0.34,97.49,,2.26,5.86,3.69,3.51,3.58,186.64,6.49,1.95,0.01,,,,,11.16,45.18,12300,43207.95,2442.91,54.34,5.39,35.45,36.9,125.27,122.11,31.26,12.53,71.64,170.97,15.66,251.34,9.88,4.78,718159.55,,1209924561,2502642394,2381579037,71166413,42879202
(주)경동인베스트,012320,2013/12,-0.41,1.29,15.8,11.76,11.41,,4.63,1.81,1.79,10.69,10.58,-0.35,97.71,,2.31,5.9,3.79,3.5,3.58,162.88,6.97,1.96,0.01,,,,,11.7,44.38,14243,19867.32,2741.83,54.13,5.06,44.49,41.39,130.52,128.23,38.5,7.5,70.53,141.61,15.56,230.63,9.12,3.94,800121.78,,1205008353,2788264380,2659198011,78526083,49841905
(주)경동인베스트,012320,2014/12,9.61,-5.16,47.04,12.29,-6.64,,5.07,1.84,2.92,8.67,13.88,-0.33,96.59,,2.06,4.71,3.67,3.37,3.44,162.47,7.26,1.93,0.01,,,,,6.18,20.29,20943,5974.08,3090.96,30.6,3.13,0,45.99,139.31,135.97,39.43,8.5,80.65,117.43,6.31,52.21,3.41,1.73,746975.17,,1320789066,2603059058,2470957525,84168488,75930406
(주)경동인베스트,012320,2015/12,-11.58,0,0,-3.86,-38.37,,5.22,-0.83,-1.32,-2.25,-2.85,-0.22,101.47,,1.29,2.71,2.46,2.4,2.45,120.01,5.42,1.41,0.01,,,,,-2.63,-7.42,-4456,-14428.09,2967.93,-11.17,-1.91,0,49.36,145.53,143.4,21.85,4.67,100.26,102.58,-2.49,-9.93,-1.26,-0.92,460333.01,,1167819522,1604168482,1520436435,97030233,-21251390
(주)경동인베스트,012320,2016/12,-3.57,0,0,1.71,-26.32,,9.91,2.43,1.62,4.92,3.34,0,97.32,,1.03,2.03,2.09,2.19,2.23,122.5,4.66,1.3,0.01,,,,,2.32,5.33,5314,7712.44,3094.92,9.34,2.21,0,52.21,150.74,147.5,24.15,6.39,110.59,91.54,-2.17,-7.92,-1.04,-0.99,339159.39,,1126122628,1181902637,1064804018,88431091,19132415
(주)경동인베스트,012320,2017/12,-46.78,26.9,173.81,-35.09,-83.5,,27.86,18.65,26.62,7.36,10.99,0.63,77.3,,0.23,0.39,0.53,0.52,0.54,15.49,1.24,0.34,0.07,,,,,9.76,33.01,20799,24290.38,2945.53,0,29.99,12.05,66.81,307.43,289.07,25.46,8.85,2621.97,49.67,21.88,33.26,7.26,22.31,78764.49,,599276331,195069859,140724518,17964879,51930860
(주)경동인베스트,012320,2018/12,-1.21,7.78,-44.62,10.37,17.21,,25.15,17.15,13.05,9.82,7.35,0.66,86.98,,0.38,0.57,1.16,1.07,1.2,10.18,4.07,0.78,0,,,,,21.65,72.66,11998,5291.22,3254.95,0,56.06,65.49,67.21,240.34,201.18,27.97,27.9,737.73,48.79,18.72,31.38,6.14,15.89,96677.29,,592002536,228644016,171130400,18301003,29827973
(주)경동인베스트,012320,2019/12,2.27,-44,-66.62,4.42,18.86,,17.82,8.08,3.26,5.41,2.29,0.61,94.7,,0.45,0.67,1.41,1.28,1.5,8.84,4.98,0.92,0,,,,,21.42,76.06,4007,13695.73,3405.56,0,47.72,78.04,68.47,279.32,242.92,28.5,20.3,897.88,46.06,11.76,22.37,3.71,8.26,114910.1,,605467383,271765025,223338232,26467287,8856009
(주)경동인베스트,012320,2020/12,-2.67,-11.36,67.44,3.73,14.27,,13.79,6.27,5.31,4.61,3.68,0.24,94.5,,0.52,0.73,1.78,1.31,1.51,9.88,5.69,0.98,0,,,,,24.38,99.53,6956,7804.37,3554.06,0,46.26,80.63,73.1,318.21,275.22,28.01,19.7,813.24,36.8,16.04,32.11,4.31,8.19,131302.31,,589277835,310532988,267702055,22169647,16483709
(주)경동인베스트,012320,2021/12,-1.97,-28.63,-3.99,2.32,-3.89,,12.88,4.65,4.65,3.19,3.43,0.31,94.7,,0.51,0.69,2.01,1.27,1.48,9.11,7.29,0.99,0,,,,,25.66,109.96,6714,10738.14,3637.01,0,49.66,81.28,76.12,379.91,325.12,28.9,19.57,568.27,31.37,15.9,35.11,3.8,7.35,126197.97,,577693061,298461109,260022985,24223177,13891393
